Braidhi59r.CDG, , 
n, x, y, depth, velocity, channel index, DSI, VSI, CiSI, CbSI, WUA
1031,516883.3391,3730225.3903,-0.9486,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1032,516883.2557,3730202.4124,-0.7623,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1033,516883.3981,3730219.7006,-0.9827,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1034,516883.3579,3730208.2643,-0.9965,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1035,516883.3799,3730213.9787,-1.0071,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1036,516861.9536,3730170.9752,0.3565,0.0430,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1037,516861.9236,3730172.7984,0.3554,0.0400,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1038,516861.9589,3730174.6711,0.3468,0.0353,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1039,516878.7318,3730233.6119,-0.5181,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1040,516878.7279,3730228.1327,-0.7084,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1041,516869.5000,3730244.7324,0.3246,0.0297,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1042,516864.4112,3730247.8723,-0.8817,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1043,516859.3169,3730250.8149,-1.2637,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1044,516854.2232,3730253.6204,-1.6767,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1045,516849.0386,3730256.4169,-2.1342,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1046,516844.4555,3730259.0522,-2.1516,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1047,516839.3650,3730262.1644,-1.8275,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1048,516834.1339,3730264.9433,-1.4950,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1049,516828.5325,3730268.0993,-1.1174,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1050,516822.5841,3730270.1138,-0.7237,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1051,516817.9123,3730271.0884,-0.1825,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1052,516873.6244,3730236.5955,0.2814,0.0603,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1053,516869.1984,3730239.4740,0.6280,0.0928,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1054,516813.9374,3730273.2317,0.9549,0.1855,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1055,516810.1653,3730275.4036,0.4603,0.0404,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1056,516807.3488,3730278.2919,-1.3209,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1057,516807.0597,3730283.0613,-1.8991,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1058,516807.2343,3730287.9970,-2.3208,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1059,516803.4810,3730289.2728,-3.6887,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1060,516903.3588,3730120.1167,-1.6029,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1061,516899.1857,3730120.6403,-1.3569,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1062,516895.0767,3730120.4487,-1.1495,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1063,516905.2039,3730117.1561,-1.6294,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1064,516889.5807,3730117.6348,-1.0537,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1065,516893.1275,3730117.5448,-1.2042,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1066,516887.9941,3730114.7816,-1.1755,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1067,516877.1618,3730112.9515,-0.7565,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1068,516878.8639,3730113.9024,-0.8389,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1069,516875.3249,3730109.8773,-0.8233,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1070,516874.5938,3730107.6084,-0.9416,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1071,516877.1649,3730110.8306,-0.8610,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1072,516881.4587,3730114.2678,-0.9898,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1073,516884.6734,3730114.5525,-1.1647,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1074,516876.0258,3730105.1933,-1.1133,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1075,516874.3396,3730102.5045,-1.2054,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1076,516872.4921,3730099.7422,-1.2196,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1077,516870.7236,3730096.7045,-1.2979,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1078,516870.2562,3730093.9545,-1.2989,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1079,516907.2082,3730114.2573,-1.4409,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1080,516912.2815,3730117.0470,-1.1600,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1081,516910.6531,3730114.2171,-1.2165,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1082,516909.0947,3730111.4002,-1.3454,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1083,516917.3736,3730119.7707,-1.1820,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1084,516915.7070,3730116.9394,-1.2012,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1085,516924.2265,3730136.4701,-1.2720,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1086,516934.2481,3730142.2150,-1.7784,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1087,516931.2299,3730141.8697,-1.7142,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1088,516927.8558,3730141.9472,-1.4570,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1089,516926.1887,3730139.0707,-1.4448,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1090,516924.2732,3730131.0836,-1.2351,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1091,516925.5349,3730133.7113,-1.3530,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1092,516925.8810,3730128.3889,-1.3188,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1093,516924.1595,3730125.4604,-1.2318,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1094,516922.4634,3730122.5736,-1.2314,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1095,516920.7879,3730119.7216,-1.2320,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1096,516939.2099,3730145.4839,-1.3452,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1097,516937.4891,3730142.4766,-1.5729,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1098,516936.0027,3730139.7998,-1.7363,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1099,516966.2449,3730182.9221,-0.8198,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1100,516961.3393,3730179.8728,-0.6943,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1101,516956.5275,3730176.8290,-0.5714,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1102,516951.8986,3730173.8098,-0.6509,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1103,516947.0552,3730171.0106,-0.8243,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1104,516942.1523,3730168.2055,-0.9764,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1105,516937.1688,3730165.5146,-1.1872,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1106,516936.1956,3730155.0584,-1.2895,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1107,516937.0460,3730160.0876,-1.2205,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1108,516939.3681,3730152.1266,-1.1328,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1109,516941.0740,3730148.7973,-1.0984,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1110,516975.4058,3730178.0391,-1.4825,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1111,516971.2340,3730180.3288,-1.0579,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1112,516977.5918,3730173.3130,-1.8487,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1113,516982.4251,3730175.2570,-2.6100,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1114,516868.4698,3730090.8557,-1.1444,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1115,516868.5702,3730092.7624,-1.2140,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1116,516869.3825,3730129.4857,-0.5895,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1117,516869.1093,3730127.6130,-0.4714,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1118,516868.6091,3730094.9841,-1.2606,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1119,516869.0797,3730125.7241,-0.3204,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1120,516868.4130,3730096.6830,-1.1205,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1121,516869.0695,3730123.8172,-0.3912,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1122,516868.5976,3730098.2597,-1.1501,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1123,516869.0404,3730121.8836,-0.1904,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1124,516868.4792,3730100.2016,-0.9925,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1125,516868.4277,3730102.0242,-0.4851,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1126,516868.9728,3730119.9197,-0.2014,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1127,516868.4446,3730103.9981,-0.1634,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1128,516868.9108,3730117.9923,0.0639,0.3199,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1129,516868.6405,3730105.8575,-0.0251,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1130,516868.8453,3730116.2788,0.0599,0.5130,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1131,516868.8681,3730114.9420,-0.0440,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1132,516868.6837,3730107.8839,-0.0947,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1133,516868.7929,3730112.9334,0.0948,0.7596,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1134,516868.4104,3730113.9690,0.0139,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1135,516868.6339,3730109.9178,0.0290,0.2203,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1136,516868.5863,3730111.6823,0.0839,1.1277,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1137,516863.5329,3730166.2235,0.0351,0.0285,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1138,516862.0195,3730169.1484,0.3549,0.0473,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1139,516862.1038,3730167.2719,0.3185,0.0502,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1140,516863.6095,3730164.0403,-0.2498,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1141,516865.2100,3730162.5470,-0.7608,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1142,516867.4550,3730161.9688,-0.8759,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1143,516872.2052,3730153.5348,-1.2760,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1144,516870.4626,3730156.5264,-1.2639,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1145,516868.7552,3730159.5733,-1.2018,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1146,516867.8376,3730130.6285,-0.3127,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1147,516868.1984,3730132.7382,-0.4123,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1148,516868.2819,3730134.7534,-0.5727,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1149,516869.1337,3730137.4238,-1.2041,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1150,516870.5702,3730150.4731,-1.3557,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1151,516868.5035,3730140.7013,-1.3617,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1152,516869.5815,3730143.7645,-1.3905,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1153,516869.0024,3730147.4782,-1.3571,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1154,516865.2702,3730174.8507,-0.0075,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1155,516863.7360,3730175.7965,0.1532,0.0051,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1156,516874.0174,3730174.5948,-0.4989,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1157,516878.2884,3730176.9233,-0.5844,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1158,516870.3290,3730174.1156,-0.2917,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1159,516867.5609,3730175.2171,-0.1574,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1160,516871.6961,3730176.4278,-0.4158,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1161,516862.0219,3730176.6060,0.3351,0.0368,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1162,516863.7497,3730177.6063,0.1480,0.0114,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1163,516877.9688,3730182.1909,-0.5273,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1164,516877.9578,3730187.7804,-0.4613,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1165,516878.0689,3730193.5857,-0.5517,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1166,516878.2255,3730199.3807,-0.6309,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1167,516878.5421,3730222.5008,-0.9087,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1168,516878.3745,3730205.2989,-0.8268,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1169,516878.3872,3730216.8494,-0.9445,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1170,516878.4031,3730211.0805,-0.9610,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1171,516860.5519,3730170.1376,0.5090,0.0711,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1172,516860.4762,3730171.9464,0.5126,0.0677,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1173,516860.4313,3730173.7514,0.5127,0.0605,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1174,516860.4346,3730175.6143,0.4950,0.0569,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1175,516860.5725,3730177.6344,0.4404,0.0595,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1176,516873.7180,3730230.9808,0.0165,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1177,516873.6911,3730225.3557,-0.2380,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1178,516864.0646,3730242.2444,-0.6807,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1179,516859.3044,3730245.1654,-1.1852,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1180,516854.1603,3730248.1835,-1.5454,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1181,516849.1246,3730251.0132,-1.9668,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1182,516844.4448,3730253.7705,-2.2461,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1183,516839.4396,3730256.6320,-1.9342,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1184,516834.2599,3730259.5168,-1.6080,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1185,516829.0709,3730262.4325,-1.2424,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1186,516823.7156,3730265.1158,-0.7773,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1187,516818.2349,3730267.3283,-0.6645,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1188,516813.7591,3730268.8170,0.4444,0.1432,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1189,516868.7426,3730233.7390,0.7501,0.1105,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1190,516863.9982,3730236.7318,-0.3129,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1191,516810.0708,3730270.7221,0.7919,0.1876,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1192,516806.6562,3730273.8727,-1.1042,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1193,516803.5950,3730276.6879,-2.4180,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1194,516802.6069,3730280.8995,-3.1609,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1195,516802.4198,3730285.5718,-3.6787,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1196,516799.2046,3730290.7268,-5.3998,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1197,516901.1252,3730117.1029,-1.6016,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1198,516897.0852,3730117.2757,-1.4264,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1199,516903.2895,3730114.1163,-1.7409,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1200,516891.4114,3730114.4638,-1.2850,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1201,516894.7703,3730114.5392,-1.4518,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1202,516889.6914,3730111.8724,-1.3416,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1203,516886.7636,3730111.9532,-1.2638,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1204,516880.2377,3730110.7584,-1.0131,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1205,516878.2058,3730107.9145,-1.0579,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1206,516883.9429,3730110.7424,-1.1659,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1207,516879.2039,3730104.9650,-1.2279,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1208,516877.5081,3730102.3655,-1.2752,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1209,516875.8434,3730099.6211,-1.3108,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1210,516874.0844,3730096.7916,-1.2917,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1211,516872.6268,3730093.9705,-1.3417,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1212,516870.9234,3730091.2432,-1.2345,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1213,516869.3702,3730088.4181,-1.1190,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1214,516905.4113,3730111.3270,-1.6456,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1215,516907.3472,3730108.5583,-1.5578,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1216,516914.0787,3730114.0983,-1.2412,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1217,516912.4491,3730111.2587,-1.2667,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1218,516910.9061,3730108.4243,-1.3417,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1219,516919.1087,3730116.8726,-1.2507,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1220,516917.4529,3730114.0130,-1.2723,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1221,516928.0512,3730135.5325,-1.5623,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1222,516933.1906,3730138.6401,-1.9389,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1223,516929.9044,3730138.4064,-1.7303,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1224,516928.3685,3730131.6019,-1.5158,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1225,516928.8273,3730128.1612,-1.5094,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1226,516927.4159,3730125.3963,-1.4035,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1227,516925.8106,3730122.5341,-1.2854,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1228,516924.2046,3730119.6830,-1.2821,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1229,516922.5059,3730116.8336,-1.3001,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1230,516942.5920,3730145.6710,-1.1339,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1231,516940.7042,3730142.5491,-1.3732,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1232,516938.8675,3730139.5518,-1.4920,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1233,516936.4777,3730136.3570,-1.6393,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1234,516966.3779,3730177.0379,-0.9420,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1235,516961.3023,3730174.0450,-0.8112,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1236,516956.4061,3730171.0281,-0.6865,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1237,516951.9297,3730168.0716,-0.5559,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1238,516947.0947,3730165.2665,-0.7254,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1239,516942.1236,3730162.4896,-0.9729,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1240,516941.8173,3730156.6577,-1.0135,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1241,516942.9259,3730152.1430,-0.9423,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1242,516944.8052,3730149.2261,-0.8568,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1243,516971.7218,3730174.0048,-1.2019,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1244,516975.3412,3730169.4805,-1.6630,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1245,516980.8460,3730169.1242,-2.6069,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1246,516867.0223,3730087.9730,-1.1973,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1247,516867.0745,3730089.8772,-1.1549,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1248,516866.9720,3730091.8576,-0.8075,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1249,516866.9438,3730093.8405,-0.5480,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1250,516867.6279,3730128.6442,-0.3269,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1251,516867.5364,3730126.6764,-0.1794,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1252,516866.8581,3730095.7343,-0.3051,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1253,516867.4993,3730124.7175,0.0030,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1254,516866.8478,3730097.5598,-0.0971,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1255,516867.5225,3730122.8464,0.2200,0.1364,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1256,516866.8761,3730099.3326,0.0390,0.3696,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1257,516867.5019,3730120.8585,0.1739,0.1704,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1258,516866.9004,3730101.1350,0.3117,0.0973,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1259,516866.9831,3730103.0369,0.5492,0.2353,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1260,516867.4493,3730118.9022,0.1766,0.1781,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1261,516867.0786,3730104.9703,0.5552,0.3158,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1262,516867.3894,3730116.9463,0.1146,0.6774,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1263,516867.1018,3730106.9122,0.4872,0.3546,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1264,516867.3748,3730114.9847,0.2213,0.2446,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1265,516867.1201,3730108.9191,0.4144,0.3794,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1266,516867.2945,3730112.9377,0.3155,0.1884,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1267,516867.1392,3730110.9208,0.3666,0.3684,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1268,516862.1603,3730165.4104,0.1671,0.0087,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1269,516860.6367,3730168.3018,0.4990,0.0678,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1270,516860.7458,3730166.4038,0.4592,0.0762,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1271,516862.2598,3730163.7350,-0.2620,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1272,516863.3044,3730161.9070,-1.4574,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1273,516865.5918,3730160.1398,-1.4915,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1274,516868.8865,3730153.6839,-1.4867,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1275,516867.1574,3730156.7858,-1.4813,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
