BraidHi5000r.CDG, , 
n, x, y, depth, velocity, channel index, DSI, VSI, CiSI, CbSI, WUA
101,516845.3237,3729587.9230,-0.3125,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
102,516837.8430,3729583.4691,0.0279,0.0138,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
103,516772.6505,3729656.5964,0.8108,3.7455,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
104,516779.4432,3729613.0536,0.2958,1.1268,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
105,516781.1988,3729610.1347,0.2573,0.5140,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
106,516793.9977,3729604.3392,-0.0903,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
107,516789.1789,3729607.1923,0.3964,0.0541,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
108,516790.7769,3729604.4524,0.3414,0.0238,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
109,516786.0293,3729607.2741,0.4570,0.1473,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
110,516782.8432,3729607.3363,0.3067,0.1225,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
111,516793.8657,3729571.6299,0.1713,0.4547,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
112,516796.0294,3729575.1490,0.1685,0.9039,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
113,516797.8221,3729579.2120,0.0717,0.3143,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
114,516795.6076,3729601.5524,-0.3107,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
115,516797.3589,3729598.6937,-0.1943,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
116,516800.3254,3729583.3770,-0.0553,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
117,516800.5300,3729593.8827,0.0216,0.0044,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
118,516800.5358,3729588.5368,-0.0145,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
119,516779.2384,3729618.7568,0.0855,0.1540,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
120,516777.6590,3729621.5205,-0.1903,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
121,516777.6786,3729615.9344,0.4074,0.4615,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
122,516776.1187,3729613.1155,0.6210,1.3758,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
123,516778.0068,3729646.8919,0.3320,1.8907,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
124,516777.0582,3729647.6775,0.7017,2.1702,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
125,516776.2479,3729649.1153,0.9131,2.5430,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126,516775.8282,3729650.8401,0.9367,2.8709,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
127,516774.2389,3729651.8326,1.0760,3.1037,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
128,516772.6526,3729654.7129,1.0266,3.2296,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
129,516771.0502,3729655.6242,0.8581,3.0925,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
130,516774.2254,3729653.7659,1.1481,2.9711,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
131,516774.2088,3729655.6672,0.9380,3.6464,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
132,516774.2684,3729657.5936,0.8967,3.7659,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
133,516808.4986,3729607.0975,0.0908,0.3842,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
