Braidxpshel4.8r.cdg, , 
n, x, y, depth, velocity, channel index, DSI, VSI, CiSI, CbSI, WUA
104,516757.1612,3729581.1733,0.2040,0.0817,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
105,516757.2504,3729580.6105,0.2036,0.0817,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
106,516757.3601,3729580.0752,0.2034,0.0804,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
107,516757.4814,3729579.5651,0.2021,0.0769,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
108,516757.6145,3729579.0893,0.2008,0.0742,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
109,516757.6216,3729577.5345,0.2062,0.0753,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
110,516757.7453,3729576.8604,0.2059,0.0761,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
111,516757.8937,3729577.2467,0.2011,0.0678,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
112,516757.7644,3729578.6622,0.1895,0.0707,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
113,516757.7631,3729577.9191,0.2013,0.0699,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
114,516757.9499,3729578.2926,0.1722,0.0647,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
115,516757.9842,3729576.5933,0.2017,0.0657,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
116,516758.2298,3729576.3396,0.1746,0.0647,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
117,516758.4730,3729576.0959,0.1534,0.0511,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
118,516758.6993,3729575.8618,0.1352,0.0435,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
119,516756.7280,3729581.9191,0.2123,0.0908,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
120,516756.6571,3729582.5110,0.2117,0.0907,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
121,516758.5154,3729572.7194,0.2034,0.0662,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
122,516758.9043,3729572.1376,0.1769,0.0585,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
123,516759.1527,3729571.3064,0.1658,0.0616,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
124,516758.9405,3729574.9562,0.1310,0.0401,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
125,516758.9148,3729575.6431,0.1168,0.0338,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
126,516758.9062,3729575.2923,0.1280,0.0388,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
127,516758.6285,3729573.3415,0.1865,0.0610,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
128,516758.5385,3729574.0438,0.1848,0.0604,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
129,516758.7363,3729574.6257,0.1569,0.0539,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
130,516759.2058,3729574.7587,0.1073,0.0280,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
131,516760.2435,3729647.7883,0.0157,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
132,516760.2597,3729647.3947,0.0147,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
133,516760.2143,3729647.0623,0.0142,0.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000
